id,name,price,original_price,discount_percentage,shop_name,shop_city,price_clean,ram_gb,storage_gb,storage_type,cpu_brand,cpu_model,cpu_series
102270394945,ASUS TUF A16 FA608UP RYZEN 7 260 RTX5070 8GB/ 16GB 1TB W11+OHS+M365B 16.0WUXGA 165HZ 100SRGB LAPTOP GARANSI RESMI,23599000,,100.0,Agres ID Electronics,Depok,23599000,8.0,1024.0,ssd,AMD,Ryzen 9,Ryzen 9
16246524185,LAPTOP ACER ASPIRE LITE AL14 RYZEN 3 5300U 8GB 512GB W11+OHS+M365B 14.0WUXGA IPS,6049000,Rp8.599.000,29.65,ALIENWARE GAMING STORE,Jakarta Utara,6049000,8.0,512.0,ssd,AMD,Ryzen 3 5300U,Ryzen 3
15360745444,"Laptop Gaming MSI Thin 15 B12VE Core i5-12450H RTX 4050 6GB 512GB 15.6"" FHD 144Hz",12898666,Rp14.999.000,14.0,TeknoTrend ID,Jakarta Pusat,12898666,6.0,512.0,ssd,Intel,I5-12450H,I5
102582997741,"Laptop HP 15-fd0888TX/15-fd0999TX i7-1355U 512GB MX570A 2GB 15.6"" FHD IPS W11 OHS",12498666,Rp14.999.000,16.67,TeknoTrend ID,Jakarta Pusat,12498666,2.0,512.0,ssd,Intel,I7-1355U,I7
102022831092,"Laptop HP Omnibook Ultra FLIP 14 ULTRA 9 288V 32GB 2TB 14"" 2.8K",29798666,Rp34.999.000,14.86,TeknoTrend ID,Jakarta Pusat,29798666,32.0,2048.0,ssd,Intel,i7-Gen13,I7
10533929561,Laptop Gaming LENOVO LEGION 5 15IAX10 Core Ultra 7 255HX 32GB 512GB 5070 W11 OHS M365,28798666,Rp35.999.000,20.0,TeknoTrend ID,Jakarta Pusat,28798666,32.0,512.0,ssd,Intel,Core Ultra 7 255HX,Ultra 7
100284248107,"Laptop Gaming MSI Thin 15 B12UC Core i7-12650H RTX3050 16GB 512GB 15.6"" FHD 144Hz",11698666,Rp14.999.000,22.0,TeknoTrend ID,Jakarta Pusat,11698666,16.0,512.0,ssd,Intel,I7-12650H,I7
7446544416,HP Victus Laptop 15 AMD Ryzen 5-8645HS RTX 4060 16GB 512GB IPS 144Hz,17847999,,100.0,Onestop Gaming,Jakarta Pusat,17847999,16.0,512.0,ssd,AMD,Ryzen 7,Ryzen 7
100847967720,"Laptop Gaming ASUS ROG STRIX G16 G615LM ULTRA 9 275HX RTX5060 32GB 1TB 16"" WQXGA 240HZ",31788666,Rp39.999.000,20.53,TeknoTrend ID,Jakarta Pusat,31788666,32.0,1024.0,ssd,Intel,i9-Gen13,I9
100556692056,Laptop ASUS Vivobook Go 15 E1504FA Ryzen 3-7320U 16GB 512GB W11 15.6 FHD,7069000,Rp10.999.000,35.73,ALIENWARE GAMING STORE,Jakarta Utara,7069000,16.0,512.0,ssd,AMD,Ryzen 5,Ryzen 5
100750873110,PEMBAYARAN LAPTOP ALL BRAND (ASUS ACER AXIOO HP DLL),20399000,,100.0,Laptop Murah ID,Jakarta Selatan,20399000,16.0,1024.0,ssd,Intel,i7-Gen13,I7
100268840087,"Laptop TKDN Acer TravelMate TMP214/0041 i5 1335U 8GB 512GB W11 14""WUXGA - Garansi Resmi 3 Tahun",11899000,,100.0,House Of IT,Jakarta Pusat,11899000,8.0,512.0,ssd,Intel,I5-1335U,I5
102255505183,Laptop LENOVO IdeaPad Slim 5 13ARP10 Ryzen 7 7735HS 16GB 512GB W11 OHS,13198666,Rp13.999.000,5.72,TeknoTrend ID,Jakarta Pusat,13198666,16.0,512.0,ssd,AMD,Ryzen 7 7735HS,Ryzen 7
16483933228,"Laptop Asus VIVOBOOK 14 A1404VA i3 1315U 8GB 256GB 14"" FHD",6148666,Rp9.999.000,38.51,TeknoTrend ID,Jakarta Pusat,6148666,8.0,256.0,ssd,Intel,I3-1315U,I3
102110502630,Laptop HP OMNIBOOK 5 FLIP TOUCH 14 CORE 5 120U 16GB 512GB W11+OHS+M365B 14.0 2K 2Y+ADP 2IN1 PEN -FP0556TU,12649000,Rp14.000.000,9.65,AGRES - HP Authorized,Jakarta Utara,12649000,16.0,512.0,ssd,Intel,i5-Gen12,I5
15142340248,"Laptop HP Pavilion X360 14 Core 5 120U 16GB 512GB 14"" Touchscreen FHD IPS - 14-EK2111TU 14-EK2222TU 14-EK2333TU",11789666,Rp15.199.000,22.43,TeknoTrend ID,Jakarta Pusat,11789666,16.0,512.0,ssd,Intel,i5-Gen12,I5
12552428091,Laptop Gaming Asus ROG ZEPHYRUS G14 OLED GA403WM RYZEN AI 9 HX370 RTX5060 32GB 1TB 14.0 WQXGA 120HZ W11 OHS,36248666,Rp41.999.000,13.69,TeknoTrend ID,Jakarta Pusat,36248666,32.0,1024.0,ssd,AMD,Ryzen 9,Ryzen 9
4262093139,"Laptop Gaming Lenovo Legion 5 15 Ryzen AI 7 350 RTX5060 16GB 512GB 15"" OLED WQXGA 165Hz",25100666,Rp29.999.000,16.33,TeknoTrend ID,Jakarta Pusat,25100666,16.0,512.0,ssd,AMD,Ryzen 9,Ryzen 9
12850835493,"Laptop Gaming MSI Thin 15 B13UC Core i7-13620H RTX 3050 512GB 15.6"" FHD 144Hz Win11",11598666,Rp14.799.000,21.63,TeknoTrend ID,Jakarta Pusat,11598666,12.0,512.0,ssd,Intel,I7-13620H,I7
102490970070,LENOVO LOQ 15 I5 13450HX RTX3050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 4ZRGB 2Y PREM+2ADP LAPTOP GARANSI RESMI,13049000,,100.0,Agres ID Electronics,Depok,13049000,6.0,512.0,ssd,Intel,I5-13450HX,I5
16209922722,"Laptop Asus VivoBook S 14 S5406SA Ultra 7 258V Arc Graphics 32GB 1TB 14"" OLED",23998666,Rp23.999.000,0.0,TeknoTrend ID,Jakarta Pusat,23998666,32.0,1024.0,ssd,Intel,i7-Gen13,I7
14862838429,"Laptop Gaming MSI Thin 15 B12UC i5-12450H RTX 3050 4GB 512GB 15.6"" FHD 144Hz",14998666,Rp14.999.000,0.0,TeknoTrend ID,Jakarta Pusat,14998666,4.0,512.0,ssd,Intel,I5-12450H,I5
102105337818,"LAPTOP HP 240 G8 CORE i5 1135G7 8GB 512GB WINDOWS 11 14"" FHD",6249000,Rp8.999.000,30.56,ALIENWARE GAMING STORE,Jakarta Utara,6249000,8.0,512.0,ssd,Intel,I5-1135G,I5
15675102060,"Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V 32GB 1TB 14"" 3K 120Hz",25398666,Rp29.999.000,15.33,TeknoTrend ID,Jakarta Pusat,25398666,32.0,1024.0,ssd,Intel,i7-Gen13,I7
16196987732,"Laptop Asus Zenbook 14 UX3405CA Ultra 9-285H 32GB 1TB 14"" 3K OLED 120HZ",22338666,Rp26.999.000,17.26,TeknoTrend ID,Jakarta Pusat,22338666,32.0,1024.0,ssd,Intel,i7-Gen13,I7
102018899603,Special Live - Laptop Asus ZENBOOK 14 UX3405CA Ultra 5-225H 16GB 1TB 2K OLED,15398666,Rp19.999.000,23.0,TeknoTrend ID,Jakarta Pusat,15398666,16.0,1024.0,ssd,Intel,i7-Gen12,I7
102071519284,Laptop Asus Vivobook Go 14 E1404FA-AMD Ryzen 3 7320U AMD Radeon Graphics 8GB 512GB 14inch,5938666,Rp7.999.000,25.76,TeknoTrend ID,Jakarta Pusat,5938666,8.0,512.0,ssd,AMD,Ryzen 3 7320U,Ryzen 3
13402090575,"Laptop TKDN Acer TravelMate TMP214/0037 i3 1315U 8GB 512GB W11 14""WUXGA - Garansi Resmi 3 Tahun",9799000,,100.0,House Of IT,Jakarta Pusat,9799000,8.0,512.0,ssd,Intel,I3-1315U,I3
15963177760,Laptop HP OMNIBOOK ULTRA FLIP 14 2IN1 INTEL EVO ULTRA 7 258V 32GB 1TB W11+OHS 14.0 2.8K OLED VRR 120HZ 2Y+ADP,25999000,Rp29.000.000,10.35,AGRES - HP Authorized,Jakarta Utara,25999000,32.0,1024.0,ssd,Intel,i7-Gen13,I7
16258346987,Laptop HP VICTUS 15 FB3777AX RYZEN 9 8945HS RTX4060 8GB/ 16GB 1TB W11+OHS+O365 15.6FHD 144HZ 2Y+ADP - FB3778AX,18299000,Rp23.000.000,20.44,AGRES - HP Authorized,Jakarta Utara,18299000,8.0,1024.0,ssd,AMD,Ryzen 9 8945HS,Ryzen 9
15971947465,Laptop HP PAVILION PLUS 14 OLED EW0080TU Core i7 1355U 16GB 1TB W11+OHS 14.0 2.8K EVO VRR 120HZ 2Y,14999000,Rp20.000.000,25.0,AGRES - HP Authorized,Jakarta Utara,14999000,16.0,1024.0,ssd,Intel,I7-1355U,I7
102106320717,"Laptop Lenovo IdeaPad 5 2-in-1 14AKP10 Ryzen AI 5 340 16GB 512GB 14"" WUXGA",12998666,Rp16.999.000,23.53,TeknoTrend ID,Jakarta Pusat,12998666,16.0,512.0,ssd,AMD,Ryzen 7,Ryzen 7
15881106110,"LAPTOP GAMING HP VICTUS 15-FB2111AX 15-FB2112AX RYZEN 7-8845HS 512GB RTX4060 15.6"" FHD W11 OHS",20799000,,100.0,ProTech Com,Jakarta Pusat,20799000,12.0,512.0,ssd,AMD,Ryzen 9,Ryzen 9
100656546692,"LAPTOP LENOVO IDEAPAD 3 14IAU7 G7ID / G9ID I3-1215U 8GB 512GB UHD 14""FHD W11+OHS",6099000,,100.0,Naga Mas Computer Poins,Jakarta Selatan,6099000,8.0,512.0,ssd,Intel,I3-1215U,I3
102595842299,LENOVO V14 G4 RYZEN 3 7320 8GB 256GB W11 14.0FHD LAPTOP GARANSI RESMI,5199000,,100.0,Agres ID Electronics,Depok,5199000,8.0,256.0,ssd,AMD,Ryzen 3 7320,Ryzen 3
16164252082,HP VICTUS 15 I5 13420H RTX3050 6GB/ 16GB 512GB W11+OHS 15.6FHD 144HZ BLIT 2Y+ADP SLV -FA2716TX LAPTOP GAMING DESAIN GARANSI RESMI,11299000,,100.0,Agres ID Electronics,Depok,11299000,6.0,512.0,ssd,Intel,I5-13420H,I5
102146450569,ASUS VIVOBOOK S14 S3407CA ULTRA 5 225H 16GB 1TB W11+OHS+M365B 14.WUXGA VIPS LAPTOP GARANSI RESMI,12099000,,100.0,Agres ID Electronics,Depok,12099000,16.0,1024.0,ssd,Intel,i5-Gen12,I5
15847019320,Laptop ASUS VIVOBOOK GO 14 E410KA INTEL N4500 8GB 512GB Win11+ OHS 14.0FHD Backlit,4379000,,100.0,AGRES ID Jakarta Timur,Jakarta Timur,4379000,8.0,512.0,hdd,Intel,N4500,N4500
100543606860,"Laptop Lenovo IDEAPAD 3 14IRH10 Core i7-13620H 16GB 512GB 14"" WUXGA IPS",10798666,Rp14.999.000,28.0,TeknoTrend ID,Jakarta Pusat,10798666,16.0,512.0,ssd,Intel,I7-13620H,I7
100847049566,"Laptop ASUS GAMING K16 K3605VC Core i7 13620H RTX3050 8GB 512GB 16"" WUXGA IPS",14998666,Rp14.999.000,0.0,TeknoTrend ID,Jakarta Pusat,14998666,8.0,512.0,ssd,Intel,I7-13620H,I7
100671739339,LAPTOP HP VICTUS 15 Core i7 13620H RTX4050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD IPS 144HZ -FA2883TX,16499000,Rp17.500.000,5.72,AGRES - HP Authorized,Jakarta Utara,16499000,6.0,512.0,ssd,Intel,I7-13620H,I7
16095597625,Laptop HP OMNIBOOK ULTRA FLIP 14 fh0334TU/fh0556TU OLED ULTRA 9 288V 32GB 2TB W11+OHS 14.0 2.8K VRR 120HZ 2Y+ADP 2IN1,30199000,Rp33.500.000,9.85,AGRES - HP Authorized,Jakarta Utara,30199000,32.0,2048.0,ssd,Intel,i9-Gen13,I9
15582564068,"HP Laptop 14-em0321AU/ em0332AU/em0333AU Ryzen 3-7320U 512GB 14"" FHD IPS W11 OHS",5889000,Rp7.999.000,26.38,ProTech Com,Jakarta Timur,5889000,12.0,512.0,ssd,AMD,Ryzen 5,Ryzen 5
102418606945,Laptop Gaming Lenovo Legion Pro 5i 16IAX10 Core Ultra 7 255HX 16GB 1TB RTX 5060 8GB Exclusive Gifts,26789000,Rp39.999.000,33.03,TeknoTrend ID,Jakarta Pusat,26789000,16.0,1024.0,ssd,Intel,Core Ultra 7 255HX,Ultra 7
12989699305,"Laptop MSI Thin 15 B12UCX i7-12650H RTX 2050 8GB 512GB 15.6"" FHD 144Hz Win11",11449000,Rp11.999.000,4.58,Onestop Gaming,Jakarta Pusat,11449000,8.0,512.0,ssd,Intel,I7-12650H,I7
100284287030,"Laptop Gaming MSI Thin 15 B12UC Core i5-12450H RTX 3050 4GB 512GB 15.6"" FHD 144Hz",13369666,Rp14.999.000,10.86,TeknoTrend ID,Jakarta Pusat,13369666,4.0,512.0,ssd,Intel,I5-12450H,I5
100543909286,"Laptop Lenovo IdeaPad Flex 5 14ABR8 Ryzen 7-5825U 16GB 512GB AMD Radeon 14"" WUXGA Touchscreen",11128666,Rp19.999.000,44.35,TeknoTrend ID,Jakarta Pusat,11128666,16.0,512.0,ssd,AMD,Ryzen 7,Ryzen 7
16463096842,Laptop HP 14 RYZEN 3 7320 8GB 512GB W11+OHS 14.0FHD LAPTOP KERJA & LAPTOP SEKOLAH,5599000,Rp6.000.000,6.68,AGRES - HP Authorized,Jakarta Utara,5599000,8.0,512.0,ssd,AMD,Ryzen 3 7320,Ryzen 3
15973437458,"Laptop HP ENVY X360 14 TOUCHSCREEN OLED FA0888AU RYZEN 7 8840HS 32GB 1TB W11+OHS 14.0"" 2.8K 120HZ 2Y+ADP EVO",18799000,Rp23.000.000,18.27,AGRES - HP Authorized,Jakarta Utara,18799000,32.0,1024.0,ssd,AMD,Ryzen 7 8840HS,Ryzen 7
16533842629,"Laptop MSI MODERN 14 F1MG Core 7 150U 16GB 512GB Iris Xe 14"" FHD IPS",9998666,Rp13.999.000,28.58,TeknoTrend ID,Jakarta Pusat,9998666,16.0,512.0,ssd,Intel,i5-Gen11,I5
102221037814,"Laptop ASUS Vivobook S14 Flip 2-in-1 TP3402VA Core i5-13420H / 16GB / 512GB / 14"" Touch / Win11 + OHS24",16999000,,100.0,TeknoTrend ID,Jakarta Pusat,16999000,16.0,512.0,ssd,Intel,I5-13420H,I5
15142736361,"Laptop HP Pavilion Plus 14 Ultra 7 155H 32GB 1TB 14"" OLED 2.8K 120Hz - ew1005TU ew1006TU",15989666,Rp21.799.000,26.65,TeknoTrend ID,Jakarta Pusat,15989666,32.0,1024.0,ssd,Intel,i7-Gen12,I7
16249951961,"Laptop Lenovo IdeaPad Slim 5 13ARP10 Ryzen 7 7735HS 16GB 512GB 13.3""",11348666,Rp12.999.000,12.7,TeknoTrend ID,Jakarta Pusat,11348666,16.0,512.0,ssd,AMD,Ryzen 7 7735HS,Ryzen 7
15608062224,"Laptop HP Envy X360 14 FA0888AU Ryzen 7 8840HS 32GB 1TB 14"" 2.8K OLED 120Hz",19639666,Rp26.199.000,25.04,TeknoTrend ID,Jakarta Pusat,19639666,32.0,1024.0,ssd,AMD,Ryzen 7 8840HS,Ryzen 7
102144311275,"Laptop Lenovo Yoga Slim 7 14AKP10 RYZEN AI 7 350H 32GB 1TB 14"" 2.8K OLED",18589000,Rp22.999.000,19.17,TeknoTrend ID,Jakarta Pusat,18589000,32.0,1024.0,ssd,AMD,Ryzen 7,Ryzen 7
102392291237,LAPTOP HP 14 CORE i5 120U 16GB 512GB W11+OHS+M365B 14.0FHD COPILOT 2Yr,8389000,Rp15.999.000,47.57,AGRES - HP Authorized,Jakarta Utara,8389000,16.0,512.0,ssd,Intel,i5-Gen11,I5
16481018272,"Lenovo Laptop IdeaPad 5 2-in-1 Core 7 150U 16G 512G 14"" OLED W11 OHS",14289000,Rp16.499.000,13.39,ProTech Com,Jakarta Pusat,14289000,8.0,512.0,ssd,Intel,i5-Gen12,I5
100848082793,"Laptop ASUS Expertbook P1 P1403CVA Core i5-13420H 8GB 512GB 14"" FHD VIP",8298666,Rp9.999.000,17.01,TeknoTrend ID,Jakarta Pusat,8298666,8.0,512.0,ssd,Intel,I5-13420H,I5
100847485858,"Laptop Asus Gaming V16 V3607VU Core 5 210H RTX4050 16GB 512GB 16"" 144HZ",12888666,Rp15.999.000,19.44,TeknoTrend ID,Jakarta Pusat,12888666,16.0,512.0,ssd,Intel,i5-Gen12,I5
15847060815,Laptop ASUS Vivobook GO 14 E1404GA Intel Core I3 N305 8 Core 8Gb 512Gb Win 11 Office 14 Inch,5799000,,100.0,AGRES ID Jakarta Timur,Jakarta Timur,5799000,8.0,512.0,ssd,Intel,N305,N305
4735791523,Laptop LENOVO YOGA Slim 7 OLED 14ILL10 Core Ultra 7 258V 32GB 1TB W11 OHS Luna Grey,19529666,Rp25.999.000,24.88,TeknoTrend ID,Jakarta Pusat,19529666,32.0,1024.0,ssd,Intel,Core Ultra 7 258V,Ultra 7
15679816680,Laptop ASUS Expertbook BG1408CVA-EB7150W i7 1355U 16GB 512GB W11 14FHD Garansi Resmi 3 Tahun - ASUS TKDN,15199000,,100.0,House Of IT,Jakarta Pusat,15199000,16.0,512.0,ssd,Intel,I7-1355U,I7
102214539925,LAPTOP LENOVO YOGA SLIM 7X 14 TOUCH OLED SNAPDRAGON X PLUS X1P 64100 16GB 1TB 14.5 3K 90HZ W11+OHS,19999000,,100.0,ProTech Com,Jakarta Pusat,19999000,16.0,1024.0,ssd,Intel,i7-Gen12,I7
102243287409,"Laptop Gaming ASUS ROG STRIX G16 G615JHR I7 14650HX RTX5050 16GB 512GB 16"" WQXGA 240HZ W11 OHS",24288666,Rp32.999.000,26.4,TeknoTrend ID,Jakarta Pusat,24288666,16.0,512.0,ssd,Intel,I7-14650HX,I7
102255415020,"Laptop LENOVO IdeaPad Slim 5 14IRH10R Core 5 210H 16GB 512GB W11 OHS M365 14"" WUXGA OLED",11448666,Rp13.999.000,18.22,TeknoTrend ID,Jakarta Pusat,11448666,16.0,512.0,ssd,Intel,i5-Gen12,I5
102052529428,"Laptop Gaming ASUS TUF A14 FA401UH RYZEN 7 260 32GB RTX5050 512GB 14"" WQXGA",22938666,Rp25.999.000,11.77,TeknoTrend ID,Jakarta Pusat,22938666,32.0,512.0,ssd,AMD,Ryzen 9,Ryzen 9
14016828887,"Laptop HP ENVY X360 2IN1 14 OLED FC0555TU / FC0666TU Intel ULTRA 5 125U 16GB 512GB W11+OHS 14.0"" 2.8K 120HZ 2Y+ADP EVO",16299000,Rp20.200.000,19.31,AGRES - HP Authorized,Jakarta Utara,16299000,16.0,512.0,ssd,Intel,i7-Gen12,I7
102375875066,"Laptop Gaming LENOVO LOQ 15IRX10 Core i7 13700HX RTX5050 16GB 512GB 15.6"" FHD",18395666,Rp20.999.000,12.4,TeknoTrend ID,Jakarta Pusat,18395666,16.0,512.0,ssd,Intel,I7-13700HX,I7
102071629229,"Laptop ASUS Vivobook Go 15 E1504FA RYZEN 5-7520U 16GB 512GB 15.6"" OHS W11",10998666,Rp10.999.000,0.0,TeknoTrend ID,Jakarta Pusat,10998666,16.0,512.0,ssd,AMD,Ryzen 7,Ryzen 7
100842761483,LAPTOP ASUS TUF A16 FA608UP RYZEN 7-260 16GB 1TB RTX5070 8GB 16.0 WUXGA 165HZ 100SRGB W11 OHS M365B,23589000,Rp26.499.000,10.98,ProTech Com,Jakarta Pusat,23589000,16.0,1024.0,ssd,AMD,Ryzen 9,Ryzen 9
16499029908,"HP LAPTOP 14-EP0018TU EP0019TU i7-1355U 16GB 512GB 14"" FHD IPS OHS W11",11189000,Rp14.499.000,22.83,ProTech Com,Jakarta Pusat,11189000,16.0,512.0,ssd,Intel,I7-1355U,I7
102305629639,"LAPTOP LENOVO V14 G5 IRL i3 1315 8GB 256GB W11 14"" FHD GREY",5589000,Rp6.999.000,20.15,Lenovo Legion Official,Jakarta Pusat,5589000,8.0,256.0,ssd,Intel,I3-1315,I3
1128597661,LAPTOP HP 14s - CF3039TU / CF3040TU - i3 10051G1 8GB 1TB WIN10 + OHS,7588000,,100.0,HOSANA COMPUTER,Jakarta Pusat,7588000,8.0,1024.0,ssd,Intel,I3-10051G,I3
102161628993,ASUS ROG ZEPHYRUS G14 OLED GA403WM RYZEN AI 9 HX370 RTX5060 8GB/ 32GB 1TB W11+OHS+M365B 14.0WQXGA 120HZ LAPTOP GARANSI RESMI,36399000,,100.0,Agres ID Electronics,Depok,36399000,8.0,1024.0,ssd,AMD,Ryzen 9,Ryzen 9
102301518257,LAPTOP HP 14 RYZEN 3 7320 8GB 512GB W11+OHS+M365B 14.0FHD IPS BLIT COPILOT,5889000,Rp15.999.000,63.19,AGRES - HP Authorized,Jakarta Utara,5889000,8.0,512.0,ssd,AMD,Ryzen 3 7320,Ryzen 3
102073127479,ASUS VIVOBOOK GO 14 E1404GA I3 N305 8GB 512GB W11+OHS+M365B 14.0FHD LAPTOP ORIGINAL GARANSI RESMI,5899000,,100.0,Agres ID Electronics,Depok,5899000,8.0,512.0,ssd,Intel,N305,N305
1123142968,LAPTOP LENOVO IDEAPAD SLIM 3 - i5 1035G1 20GB 512GB MX330 WIN10+OHS,10478000,,100.0,HOSANA COMPUTER,Jakarta Pusat,10478000,20.0,512.0,ssd,Intel,I5-1035G,I5
1682578507,LAPTOP LENOVO V14-INTEL CORE i5-1035G1 8GB 512GB 14'' WINDOWS 10 OHS,9699000,,100.0,HOSANA COMPUTER,Jakarta Pusat,9699000,8.0,512.0,ssd,Intel,I5-1035G,I5
12892520305,"Laptop TKDN HP 240R-G9-B42DJAV Core 5-120U 8/512GB WIN 11 14""FHD",12299000,,100.0,Anugerah Digital Lestari,Jakarta Pusat,12299000,12.0,512.0,ssd,Intel,i5-Gen12,I5
102227250520,"TKDN Laptop HP 240R-G9-B13TTPC Core i3-1315U 8/256GB WIN 11 14""FHD",7899000,,100.0,Anugerah Digital Lestari,Jakarta Pusat,7899000,8.0,256.0,ssd,Intel,I3-1315U,I3
2164761148,"LAPTOP HP 14S - dk1507AU ATHLON 3050U 8GB 512GB 14"" AMD RADEON W10 OHS",5099000,,100.0,HOSANA COMPUTER,Jakarta Pusat,5099000,8.0,512.0,ssd,AMD,Athlon 3050U,Athlon
1884166964,LAPTOP HP 14S CF2075TU CF2076TU - i3 10110U 8GB 512GB WIN10 + OHS,5299000,,100.0,HOSANA COMPUTER,Jakarta Pusat,5299000,8.0,512.0,ssd,Intel,I3-10110U,I3
1537681760,"LAPTOP ASUS A416JP - i5 1035G1 4GB 1TB MX330 2GB 14"" FHD OHS WIN10",9599000,,100.0,HOSANA COMPUTER,Jakarta Pusat,9599000,4.0,1024.0,ssd,Intel,I5-1035G,I5
1135578316,"LAPTOP LENOVO V14 - AMD ATHLON GOLD 3150U 8GB 256GB 14"" WIN10 + OHS",5599000,,100.0,HOSANA COMPUTER,Jakarta Pusat,5599000,8.0,256.0,ssd,AMD,Athlon GOLD 3150U,Athlon
13163812220,"HP Laptop 14s-dq5120tu i7-1255U 16GB 512GB 14"" FHD IPS Iris XE W11 OHS",11739000,,100.0,HOSANA COMPUTER,Jakarta Pusat,11739000,16.0,512.0,ssd,Intel,I7-1255U,I7
1823710548,"LAPTOP LENOVO V14 - i3 1005G1 4GB 1TB HDD / 8GB 1TB HDD 14"" WIN10 OHS",5690000,,100.0,HOSANA COMPUTER,Jakarta Pusat,5690000,4.0,1024.0,hdd,Intel,I3-1005G,I3
1087456415,"PROMO LAPTOP ASUS A409JP - i5 1035G1 4GB 1TB MX330 2GB 14"" FHD W10",9990000,,100.0,HOSANA COMPUTER,Jakarta Pusat,9990000,4.0,1024.0,ssd,Intel,I5-1035G,I5
1205338383,"LAPTOP ASUS A409JP i5-1035G1 8GB 1TB MX330 2GB 14"" WIN10 BACKLIT",10299000,,100.0,HOSANA COMPUTER,Jakarta Pusat,10299000,8.0,1024.0,ssd,Intel,I5-1035G,I5
1922340546,LAPTOP HP 14S - I3 10110U 8GB 1TB WIN10 + OHS,7099000,,100.0,HOSANA COMPUTER,Jakarta Pusat,7099000,8.0,1024.0,ssd,Intel,I3-10110U,I3
1633520448,"LAPTOP ASUS 14 A416MA - N4020 4GB 1TB 14"" INTEL HD WIN10 OHS",5999000,,100.0,HOSANA COMPUTER,Jakarta Pusat,5999000,4.0,1024.0,ssd,Intel,N4020,N4020
102301939902,LAPTOP HP OMNIBOOK 3 NG AI 14 RYZEN AI 5 340 24GB 512GB W11+OHS 14.0FHD IPS BLIT 2Y SLV -HA0336AU,10999000,Rp19.999.000,45.0,AGRES - HP Authorized,Jakarta Utara,10999000,24.0,512.0,ssd,AMD,Ryzen 7,Ryzen 7
1407066554,"LAPTOP ASUS VIVOBOOK A416JA I3-1005G1 8GB 512GB 14"" W10 KB BACKLIT OHS",6648000,,100.0,HOSANA COMPUTER,Jakarta Pusat,6648000,8.0,512.0,ssd,Intel,I3-1005G,I3
1404468016,"LAPTOP ASUS VIVOBOOK A416JA I3-1005G1 4GB 512GB 14"" W10 KB BACKLIT OHS",6188000,,100.0,HOSANA COMPUTER,Jakarta Pusat,6188000,4.0,512.0,ssd,Intel,I3-1005G,I3
12221883455,Laptop HP 14s FQ1009AU Ryzen 3 5300U 8GB 512GB W11+OHS 14.0FHD IPS,7000000,,100.0,AGRES - HP Authorized,Jakarta Utara,7000000,8.0,512.0,ssd,AMD,Ryzen 3 5300U,Ryzen 3
563116785,Laptop HP 14s cf0062tu/cf0063tu i3 7020U 4GB 1TB WIN10,6749000,,100.0,HOSANA COMPUTER,Jakarta Pusat,6749000,4.0,1024.0,ssd,Intel,I3-7020U,I3
2019703856,"LAPTOP HP 14S - dk1507AU ATHLON 3050U 4GB 512GB 14"" AMD RADEON W10 OHS",5099000,,100.0,HOSANA COMPUTER,Jakarta Pusat,5099000,4.0,512.0,ssd,AMD,Athlon 3050U,Athlon
3234675205,LAPTOP LENOVO IDEAPAD SLIM 3 - INTEL CELERON N4500 4GB 512GB WIN11 + OHS,4289000,,100.0,HOSANA COMPUTER,Jakarta Pusat,4289000,4.0,512.0,hdd,Intel,N4500,N4500
2112452543,"LAPTOP DELL VOSTRO 3400 - I3 1005G1 4GB 1TB 14"" WIN10",7999000,,100.0,HOSANA COMPUTER,Jakarta Pusat,7999000,4.0,1024.0,ssd,Intel,I3-1005G,I3
102564852676,Laptop HP VICTUS 15 I7 13620H RTX5050 8GB/ 24GB 512GB W11+OHS+M365B 15.6FHD IPS 144HZ BLIT 2Y+2ADP SLV -FA2785TX,18899000,Rp25.000.000,24.4,AGRES - HP Authorized,Jakarta Utara,18899000,8.0,512.0,ssd,Intel,I7-13620H,I7
1631846776,LAPTOP HP 14s FQ0055AU FQ0056AU - ATHLON 3050U 4GB 512GB UMA WIN10 OHS,5049000,,100.0,HOSANA COMPUTER,Jakarta Pusat,5049000,4.0,512.0,ssd,AMD,Athlon 3050U,Athlon
1774451466,"LAPTOP DELL LATITUDE 3410 i3-10110U 8GB 1TB INTEL UHD 14"" FHD W10",8099000,,100.0,HOSANA COMPUTER,Jakarta Pusat,8099000,8.0,1024.0,ssd,Intel,I3-10110U,I3
12010872020,Laptop HP ELITEBOOK 830 13 G11 ULTRA 7 165U 16GB 512GB W11PRO 13.3FHD 3YR,20000000,,100.0,AGRES - HP Authorized,Jakarta Utara,20000000,16.0,512.0,ssd,Intel,i7-Gen13,I7
585003644,LAPTOP ASUS A409FJ I5-8265 8GB 1TB MX230 WIN10 FHD SLIM EK501T EK502T,10799000,,100.0,HOSANA COMPUTER,Jakarta Pusat,10799000,8.0,1024.0,ssd,Intel,I5-8265,I5
1682196779,"LAPTOP ASUS A416JP - I5 1035G1 8GB 256GB+1TB MX330 2GB 14"" FHD W10 OHS",9999000,,100.0,HOSANA COMPUTER,Jakarta Pusat,9999000,8.0,256.0,ssd,Intel,I5-1035G,I5
